60.432,60.999,60.71
60.125,60.959,60.736
60.234,60.896,60.819
60.595,60.851,60.92
62.227,60.838,60.901
62.221,60.981,60.871
60.022,61.111,60.864
60.803,61.013,60.709
58.643,61.004,60.69
61.965,60.796,60.762
60.695,60.918,60.716
60.461,60.914,60.827
61.356,60.886,60.864
60.656,60.945,60.907
62.711,60.936,61.026
60.143,61.113,60.943
60.432,61.041,61.099
62.004,60.99,60.988
61.049,61.102,61.055
62.395,61.112,61.111
60.993,61.245,61.09
61.601,61.239,61.206
60.843,61.286,61.226
62.69,61.265,61.42
59.278,61.413,61.438
60.607,61.221,61.419
61.634,61.174,61.398
61.994,61.227,61.344
61.317,61.32,61.518
62.011,61.336,61.609
61.217,61.415,61.677
61.981,61.409,61.697
61.165,61.476,61.705
63.595,61.464,61.831
61.871,61.68,61.886
62.065,61.711,61.921
62.194,61.762,62.047
63.654,61.818,62.135
62.16,62.01,62.271
62.386,62.03,62.168
60.704,62.078,62.241
60.811,61.966,62.41
62.191,61.868,62.442
64.249,61.91,62.446
61.966,62.144,62.474
62.911,62.137,62.464
62.657,62.219,62.426
62.169,62.271,62.447
62.983,62.274,62.487
61.102,62.349,62.45
63.514,62.241,62.456
62.661,62.378,62.58
62.854,62.418,62.645
61.073,62.468,62.63
63.584,62.345,62.628
62.291,62.475,62.683
62.926,62.465,62.636
61.49,62.525,62.76
62.636,62.435,62.743
62.596,62.465,62.767
62.822,62.496,62.949
60.796,62.538,62.972
62.305,62.381,62.946
63.47,62.388,63.034
62.653,62.5,63.029
62.783,62.526,63.074
61.577,62.56,63.072
63.873,62.476,63.064
62.65,62.616,63.017
62.552,62.629,63.019
62.945,62.637,63.154
63.841,62.67,63.045
63.6,62.791,63.047
63.152,62.87,62.9
62.427,62.91,62.99
61.807,62.877,63.075
63.528,62.786,63.108
62.361,62.864,63.08
62.09,62.829,63.158
63.249,62.773,63.26
61.76,62.831,63.341
64.528,62.741,63.405
63.549,62.914,63.276
63.203,62.984,63.29
63.302,63.01,63.22
64.234,63.046,63.206
64.041,63.174,63.351
63.631,63.268,63.415
63.228,63.311,63.438
63.512,63.315,63.51
63.765,63.343,63.543
63.319,63.392,63.55
64.802,63.395,63.591
63.511,63.533,63.52
62.956,63.539,63.539
65.01,63.493,63.568
63.803,63.646,63.606
63.326,63.669,63.618
63.174,63.651,63.756
63.516,63.614,63.786
62.741,63.615,63.832
63.555,63.544,63.93
62.876,63.556,63.992
63.872,63.5,64.018
65.061,63.544,64.048
63.274,63.696,64.044
63.156,63.669,64.161
64.243,63.617,63.952
65.965,63.688,64.036
62.548,63.91,63.997
63.861,63.786,63.965
63.583,63.803,64.015
64.703,63.787,63.981
64.187,63.887,64.106
62.256,63.918,64.011
65.103,63.773,64.121
64.636,63.909,64.175
65.177,63.985,64.178
65.422,64.111,64.32
63.169,64.247,64.414
64.346,64.148,64.362
63.963,64.178,64.46
64.435,64.164,64.451
64.018,64.191,64.342
64.497,64.18,64.318
65.716,64.213,64.255
64.634,64.367,64.359
65.268,64.401,64.404
64.012,64.484,64.296
64.585,64.444,64.278
64.785,64.463,64.279
66.053,64.501,64.314
65.171,64.66,64.431
65.279,64.71,64.349
63.168,64.777,64.495
65.879,64.627,64.45
64.123,64.752,64.465
63.412,64.689,64.276
65.838,64.575,64.315
64.153,64.701,64.33
64.078,64.651,64.251
63.362,64.602,64.258
62.653,64.488,64.222
64.017,64.314,64.092
63.725,64.291,64.075
62.288,64.242,64.051
64.48,64.068,64.146
63.322,64.114,64.149
63.755,64.04,64.035
63.21,64.017,63.995
62.271,63.954,64.137
64.137,63.8,64.107
63.612,63.839,64.098
63.672,63.829,64.198
64.411,63.825,64.276
63.125,63.886,64.243
63.915,63.829,64.418
64.654,63.845,64.44
64.647,63.929,64.439
63.605,64.007,64.497
63.927,63.977,64.531
64.953,63.977,64.489
64.902,64.078,64.516
65.404,64.166,64.586
65.806,64.297,64.723
64.231,64.451,64.817
62.618,64.438,64.859
64.558,64.275,64.939
64.717,64.302,64.808
64.967,64.344,64.736
65.158,64.409,64.733
65.018,64.482,64.646
64.793,64.539,64.655
64.026,64.57,64.693
64.378,64.527,64.753
64.674,64.513,64.626
64.839,64.535,64.655
65.078,64.576,64.773
65.169,64.636,64.92
65.485,64.695,64.973
65.349,64.778,65.032
65.282,64.84,65.095
64.964,64.888,65.116
63.926,64.899,65.074
66.243,64.815,65.155
65.972,64.951,65.05
65.945,65.06,65.209
65.221,65.148,65.193
65.783,65.157,65.144
66.192,65.22,65.128
65.531,65.318,65.15
64.184,65.341,65.107
65.881,65.239,65.195
64.256,65.298,65.066
64.529,65.206,65.122
65.082,65.149,65.167
64.786,65.146,65.148
65.291,65.112,65.052
64.498,65.135,65.074
65.994,65.092,65.343
66.001,65.181,65.329
64.879,65.27,65.47
65.936,65.245,65.622
66.452,65.318,65.678
66.471,65.425,65.588
67.499,65.527,65.557
66.258,65.721,65.626
67.847,65.768,65.468
65.662,65.969,65.474
65.962,65.947,65.554
63.606,65.95,65.53
67.377,65.735,65.624
65.495,65.894,65.619
65.602,65.854,65.511
65.636,65.832,65.469
66.041,65.818,65.501
63.359,65.841,65.482
66.242,65.608,65.456
64.903,65.667,65.353
65.659,65.596,65.316
64.879,65.605,65.293
64.468,65.545,65.413
64.28,65.449,65.45
64.463,65.342,65.462
64.451,65.262,65.438
63.78,65.188,65.4
64.197,65.055,65.317
66.317,64.981,65.38
65.141,65.105,65.214
64.633,65.115,65.257
64.387,65.071,65.207
65.334,65.015,65.287
64.705,65.053,65.348
65.83,65.028,65.418
66.907,65.106,65.358
65.162,65.273,65.179
64.861,65.265,65.134
65.498,65.233,65.191
65.624,65.262,65.17
64.562,65.305,65.264
65.572,65.233,65.15
65.07,65.271,65.168
65.846,65.258,65.197
64.292,65.32,65.243
66.621,65.222,65.146
65.381,65.357,65.108
66.556,65.364,65.111
65.135,65.483,65.15
64.269,65.449,65.041
65.401,65.346,65.141
64.876,65.361,65.253
64.039,65.32,65.289
64.805,65.194,65.096
64.718,65.161,65.093
65.582,65.122,65.061
64.689,65.171,65.076
64.343,65.13,65.077
65.62,65.061,65.107
64.904,65.122,65.165
65.689,65.103,65.112
65.412,65.158,65.001
65.055,65.188,65.027
64.808,65.187,65.176
66.11,65.161,65.285
64.692,65.25,65.178
65.441,65.201,65.168
64.845,65.224,65.079
65.777,65.191,65.056
65.033,65.252,65.064
63.961,65.235,65.059
65.412,65.118,65.048
65.887,65.155,65.142
62.968,65.229,65.133
65.522,65.026,65.282
66.502,65.082,65.37
65.333,65.224,65.425
65.831,65.24,65.447
64.99,65.309,65.636
65.756,65.284,65.644
66.066,65.333,65.643
65.984,65.413,65.777
65.511,65.473,65.818
66.496,65.486,65.928
67.071,65.59,66.011
66.315,65.739,66.118
66.054,65.794,66.041
65.358,65.818,65.965
66.669,65.781,66.034
65.337,65.867,65.998
66.59,65.818,65.96
67.845,65.893,65.937
64.877,66.076,65.812
64.51,65.968,65.874
64.918,65.832,65.869
64.875,65.746,65.804
66.916,65.668,65.844
66.362,65.797,65.982
66.657,65.849,65.89
65.998,65.926,65.817
65.64,65.939,65.878
65.567,65.911,65.826
65.692,65.876,65.716
66.366,65.857,65.615
65.541,65.92,65.847
66.333,65.888,65.876
64.88,65.934,65.888
66.546,65.845,66.049
66.311,65.925,66.263
65.975,65.972,66.418
66.346,65.971,66.315
65.719,66.005,66.227
64.823,65.988,66.376
67.844,65.883,66.429
66.702,66.068,66.336
67.47,66.125,66.229
66.268,66.255,66.215
67.746,66.257,66.179
67.078,66.407,66.31
66.189,66.48,66.449
66.759,66.453,66.429
65.139,66.486,66.468
67.06,66.365,66.57
65.901,66.43,66.5
65.51,66.382,66.503
67.204,66.305,66.572
66.568,66.399,66.713
68.107,66.413,66.613
65.899,66.573,66.567
66.189,66.506,66.452
66.882,66.474,66.386
68.514,66.516,66.405
67.179,66.709,66.426
65.727,66.754,66.415
67.389,66.662,66.489
67.474,66.738,66.606
67.163,66.803,66.474
67.261,66.837,66.439
65.299,66.875,66.363
65.157,66.726,66.355
66.219,66.58,66.376
65.567,66.55,66.425
66.055,66.456,66.372
66.69,66.42,66.381
67.356,66.449,66.403
65.991,66.54,66.462
65.166,66.495,66.558
68.432,66.375,66.648
66.634,66.581,66.837
67.66,66.58,66.672
66.111,66.684,66.653
67.786,66.633,66.686
66.342,66.741,66.621
65.79,66.707,66.681
67.228,66.625,66.75
65.922,66.684,66.753
66.815,66.606,66.601
65.853,66.627,66.592
66.053,66.557,66.626
67.007,66.51,66.593
68.032,66.553,66.476
68.072,66.708,66.735
67.267,66.838,66.712
66.553,66.885,66.807
66.712,66.857,66.86
66.662,66.839,66.736
66.663,66.825,66.78
66.072,66.818,66.911
67.538,66.757,67.1
67.585,66.833,67.109
67.15,66.903,67.037
67.615,66.933,67.149
67.931,67.001,67.192
69.338,67.096,67.322
67.69,67.308,67.276
68.087,67.344,67.277
67.19,67.414,67.253
66.542,67.397,67.331
66.338,67.315,67.316
66.693,67.22,67.244
66.046,67.167,67.18
65.796,67.067,67.294
65.508,66.948,67.302
66.565,66.811,67.273
67.261,66.792,67.343
65.913,66.831,67.185
66.861,66.747,67.228
68.335,66.763,67.304
68.2,66.914,67.304
68.599,67.038,67.331
66.687,67.195,67.489
67.533,67.142,67.372
66.179,67.189,67.558
68.051,67.095,67.599
66.804,67.187,67.598
68.033,67.152,67.615
67.508,67.233,67.537
68.822,67.258,67.516
68.081,67.407,67.504
66.581,67.471,67.514
66.998,67.383,67.44
66.376,67.35,67.501
66.89,67.257,67.475
67.824,67.216,67.345
67.732,67.275,67.345
68.591,67.312,67.205
66.628,67.435,67.227
67.681,67.36,67.257
68.442,67.39,67.242
67.272,67.485,67.131
67.666,67.465,67.143
68.514,67.488,67.213
67.212,67.586,67.222
65.338,67.553,67.276
66.031,67.345,67.321
66.858,67.213,67.172
68.548,67.176,67.078
67.993,67.301,66.972
66.642,67.365,66.908
66.715,67.299,66.958
65.626,67.247,67.021
68.283,67.09,66.936
68.175,67.203,66.924
67.281,67.291,66.823
66.311,67.297,66.953
66.171,67.2,66.877
67.805,67.107,66.948
66.893,67.177,67.01
65.953,67.148,66.958
66.839,67.041,67.083
66.072,67.02,67.02
67.037,66.933,67.054
67.196,66.946,67.099
66.457,66.966,66.994
66.64,66.922,67.065
66.5,66.894,67.022
67.343,66.858,67.009
66.283,66.896,66.818
68.071,66.843,66.893
67.432,66.96,66.879
65.946,67.011,66.981
66.547,66.913,67.037
66.256,66.882,67.086
65.734,66.817,66.933
65.478,66.714,66.904
66.107,66.595,66.841
66.809,66.549,66.802
66.255,66.576,66.818
68.811,66.556,66.998
67.379,66.775,67.053
67.72,66.83,66.984
67.142,66.91,66.867
66.349,66.933,66.857
67.284,66.878,66.832
68.442,66.921,66.9
66.793,67.069,66.954
66.012,67.042,66.929
68.008,66.949,67.005
67.457,67.055,67.095
67.602,67.096,67.124
67.913,67.148,67.194
68.846,67.218,67.123
66.819,67.372,67.102
67.123,67.322,67.149
67.827,67.308,67.246
68.493,67.359,67.261
66.727,67.466,67.241
65.583,67.387,67.063
67.058,67.212,66.984
66.565,67.202,67.067
68.04,67.144,67.106
66.233,67.233,67.155
66.24,67.144,67.275
67.582,67.058,67.256
66.118,67.105,67.18
67.581,67.022,67.384
67.644,67.079,67.453
70.586,67.137,67.512
68.628,67.465,67.523
68.298,67.576,67.534
66.807,67.651,67.665
66.04,67.574,67.727
68.44,67.425,67.667
70.02,67.526,67.757
66.377,67.763,67.753
67.667,67.635,67.849
67.276,67.629,67.661
68.43,67.597,67.7
68.655,67.678,67.737
68.271,67.768,67.685
68.017,67.812,67.615
67.438,67.835,67.692
68.008,67.789,67.533
67.158,67.812,67.597
68.134,67.755,67.706
66.72,67.796,67.818
67.751,67.698,67.92
67.98,67.706,67.991
68.185,67.737,68.1
68.384,67.778,68.072
68.187,67.832,67.999
67.829,67.865,68.013
69.046,67.863,68.047
67.731,67.977,68.089
68.337,67.952,68.085
66.35,67.99,68.116
69.837,67.84,68.258
68.392,68.027,68.217
68.496,68.058,68.15
68.995,68.099,68.177
68.042,68.184,68.194
67.801,68.167,68.14
68.595,68.127,68.054
68.472,68.168,67.999
68.301,68.192,67.942
67.785,68.197,67.84
67.098,68.156,67.827
68.249,68.055,67.851
66.97,68.072,67.826
67.837,67.961,67.715
67.396,67.951,67.769
67.343,67.903,67.894
68.045,67.852,67.935
67.557,67.871,67.968
67.136,67.841,67.983
68.584,67.771,67.934
67.085,67.851,68.005
67.906,67.775,67.939
66.714,67.794,68.083
67.349,67.69,68.06
67.447,67.654,67.996
68.014,67.637,68.061
68.539,67.67,67.988
67.304,67.751,67.975
69.288,67.715,68.112
68.34,67.863,68.089
67.86,67.905,68.044
67.705,67.899,68.016
69.378,67.875,67.914
67.266,68.02,67.98
69.317,67.949,67.998
68.632,68.076,67.958
67.768,68.121,67.83
68.038,68.087,67.84
66.462,68.085,67.91
67.324,67.93,67.904
67.692,67.879,68.071
69.009,67.859,68.036
69.185,67.969,68.067
68.555,68.081,67.998
67.149,68.119,67.889
66.854,68.025,67.871
67.794,67.91,67.801
67.498,67.896,67.761
68.509,67.857,67.749
68.092,67.915,67.681
67.659,67.934,67.736
68.441,67.914,67.87
67.572,67.967,67.948
66.403,67.93,67.972
68.24,67.78,67.89
68.845,67.82,67.814
69.39,67.919,67.86
67.896,68.062,67.942
71.284,68.052,68.088
66.376,68.355,68.043
67.939,68.171,68.137
67.567,68.15,68.189
68.434,68.091,68.146
67.3,68.125,68.197
68.478,68.047,68.209
67.52,68.081,68.086
67.288,68.019,67.921
67.533,67.948,67.904
68.064,67.91,67.964
67.696,67.927,68.016
67.315,67.9,67.931
68.213,67.844,67.941
67.364,67.878,67.923
66.324,67.828,67.907
68.616,67.683,67.876
66.585,67.772,67.898
67.708,67.665,68.019
68.242,67.668,68.001
68.583,67.723,68.022
66.233,67.806,68.044
67.611,67.656,68.045
67.202,67.653,68.077
69.388,67.604,67.941
67.688,67.765,67.773
68.658,67.756,67.754
67.296,67.838,67.676
67.306,67.786,67.679
67.868,67.737,67.617
68.582,67.755,67.742
67.706,67.829,67.662
68.054,67.817,67.665
68.506,67.836,67.597
67.448,67.895,67.511
66.383,67.853,67.546
67.614,67.712,67.529
66.362,67.705,67.575
68.005,67.583,67.687
68.708,67.625,67.727
68.159,67.729,67.773
68.016,67.773,67.834
68.917,67.795,67.825
67.325,67.904,67.89
68.391,67.849,67.907
67.114,67.9,67.909
67.917,67.828,67.97
67.5,67.833,67.901
66.797,67.794,67.771
66.639,67.695,67.696
68.504,67.597,67.736
68.336,67.682,67.721
66.512,67.743,67.703
67.801,67.626,67.711
67.281,67.639,67.634
68.298,67.598,67.481
67.006,67.662,67.435
67,67.598,67.415
67.7,67.542,67.429
67.285,67.556,67.407
67.203,67.53,67.406
66.257,67.492,67.251
65.883,67.376,67.277
68.302,67.237,67.324
66.949,67.337,67.301
65.794,67.299,67.256
67.515,67.157,67.27
69.018,67.189,67.215
67.398,67.362,67.183
67.778,67.365,67.163
67.429,67.408,67.247
67.576,67.41,67.238
67.622,67.431,67.333
67.323,67.449,67.325
66.479,67.44,67.385
68.175,67.343,67.259
66.723,67.43,67.414
68.121,67.359,67.342
68.021,67.434,67.376
67.193,67.49,67.374
68.356,67.464,67.424
67.858,67.55,67.44
67.841,67.579,67.437
66.669,67.609,67.548
67.668,67.521,67.585
66.617,67.527,67.419
68.183,67.438,67.362
66.743,67.51,67.39
67.55,67.433,67.295
67.515,67.449,67.381
67.615,67.452,67.326
66.778,67.465,67.256
68.468,67.406,67.396
66.939,67.506,67.366
67.186,67.448,67.287
68.425,67.42,67.212
66.061,67.521,67.311
66.32,67.39,67.465
67.884,67.29,67.504
68.873,67.351,67.585
66.443,67.489,67.45
67.513,67.391,67.474
67.786,67.402,67.456
67.335,67.444,67.564
65.911,67.433,67.548
67.535,67.281,67.384
66.419,67.307,67.403
67.815,67.223,67.41
68.647,67.28,67.402
66.576,67.408,67.363
68.372,67.337,67.523
66.731,67.437,67.562
65.708,67.372,67.587
67.948,67.208,67.452
66.285,67.281,67.494
69.565,67.181,67.38
67.611,67.41,67.416
66.984,67.439,67.623
67.154,67.392,67.528
65.956,67.371,67.564
67.824,67.24,67.623
67.361,67.296,67.619
66.596,67.297,67.512
66.649,67.234,67.569
68.255,67.183,67.653
68.251,67.281,67.563
66.247,67.366,67.405
68.102,67.26,67.409
67.119,67.338,67.341
67.856,67.322,67.431
68.19,67.373,67.445
67.379,67.452,67.459
67.675,67.443,67.419
67.344,67.466,67.43
67.578,67.457,67.491
67.988,67.464,67.378
66.077,67.511,67.317
66.14,67.377,67.364
66.272,67.257,67.3
67.567,67.169,67.403
67.696,67.212,67.506
68.207,67.264,67.604
67.135,67.357,67.669
67.687,67.329,67.524
67.906,67.365,67.556
67.99,67.413,67.477
68.665,67.466,67.432
67.427,67.577,67.387
67.037,67.567,67.465
67.404,67.516,67.447
68.414,67.509,67.534
69.124,67.597,67.578
67.536,67.739,67.511
67.396,67.716,67.45
67.866,67.687,67.48
67.577,67.7,67.406
67.505,67.688,67.397
68.954,67.667,67.32
67.639,67.794,67.431
67.461,67.786,67.585
67.275,67.754,67.572
66.267,67.7,67.391
66.907,67.567,67.469
66.664,67.511,67.602
67.659,67.436,67.714
67.596,67.455,67.662
68.041,67.466,67.604
69.945,67.524,67.678
67.638,67.75,67.59
67.188,67.75,67.818
67.315,67.702,67.941
67.486,67.664,67.919
69.116,67.651,68.014
67.98,67.792,68.064
68.643,67.816,68.195
68.241,67.891,68.121
69.614,67.927,68.201
67.682,68.088,68.244
66.801,68.052,68.309
69.316,67.939,68.448
69.615,68.065,68.36
70.249,68.213,68.404
68.377,68.402,68.341
68.997,68.401,68.407
68.13,68.447,68.23
68.525,68.422,68.367
69.414,68.436,68.48
68.048,68.522,68.387
69.344,68.474,68.346
69.651,68.548,68.216
68.649,68.649,68.174
69.416,68.645,68.127
66.862,68.708,67.962
67.592,68.528,67.917
68.092,68.438,67.937
67.333,68.4,67.857
68.767,68.297,67.85
68.309,68.341,67.872
68.42,68.337,67.885
67.165,68.344,67.89
67.725,68.231,67.906
68.342,68.18,67.862
67.708,68.194,67.864
67.583,68.148,67.881
66.734,68.09,67.817
68.156,67.961,67.843
68.741,67.98,67.858
67.596,68.049,67.818
68.239,68.008,67.871
67.953,68.029,67.862
67.79,68.022,67.897
68.796,68.008,68.069
68.455,68.071,67.854
67.962,68.107,67.854
67.164,68.087,67.759
67.409,68.004,67.881
67.693,67.945,67.843
68.415,67.927,67.975
69.869,67.974,67.998
67.913,68.146,67.868
66.756,68.126,67.924
67.867,68,68.033
66.864,67.991,68.129
67.189,67.883,68.12
69.186,67.81,67.993
66.844,67.937,67.924
67.616,67.828,67.835
69.899,67.813,67.953
67.719,68.014,68.018
67.941,67.986,68.04
68.034,67.979,68.004
69.722,67.985,68.031
68.828,68.15,68.048
68.569,68.215,68.098
68.441,68.237,67.879
67.639,68.255,67.873
67.477,68.203,68.048
68.07,68.135,68.087
67.999,68.133,68.201
68.15,68.121,68.231
68.649,68.127,68.326
66.707,68.174,68.295
68.552,68.034,68.303
69.022,68.086,68.379
67.812,68.175,68.405
68.9,68.137,68.348
69.602,68.203,68.25
66.241,68.325,68.058
67.931,68.125,68.025
69.426,68.112,68.166
67.802,68.23,68.052
66.922,68.192,68.128
68.365,68.065,68.024
68.385,68.093,68.028
68.614,68.119,68.028
68.577,68.164,68.009
68.177,68.208,68.134
67.859,68.207,68.204
67.649,68.176,68.258
67.645,68.124,68.238
67.208,68.069,68.067
68.772,67.984,68.016
68.699,68.06,68.072
67.583,68.119,68.054
67.915,68.067,68.051
66.335,68.049,67.992
67.135,67.881,67.9
66.755,67.805,67.815
65.659,67.703,67.769
66.59,67.508,67.747
67.819,67.424,67.825
68.397,67.458,67.747
66.251,67.548,67.758
66.916,67.42,67.656
67.197,67.361,67.419
67.7,67.34,67.292
67.767,67.379,67.384
67.078,67.411,67.277
66.133,67.375,67.178
68.196,67.249,67.018
67.18,67.335,66.926
67.996,67.321,66.918
66.716,67.386,66.926
66.199,67.318,66.844
66.798,67.219,66.978
67.53,67.184,67.056
67.154,67.219,67.101
66.041,67.213,67.084
67.277,67.1,67.037
66.433,67.124,67.162
66.883,67.059,67.171
66.975,67.047,67.233
66.95,67.042,67.253
68.402,67.037,67.308
67.818,67.168,67.334
66.109,67.229,67.3
68.519,67.121,67.244
67.995,67.258,67.329
65.988,67.331,67.368
68.413,67.205,67.397
68.327,67.314,67.262
65.155,67.411,67.279
67.675,67.194,67.202
67.728,67.242,67.245
68.518,67.292,67.315
66.882,67.411,67.359
69.417,67.365,67.432
67.997,67.554,67.314
65.851,67.592,67.227
66.598,67.43,67.307
66.914,67.357,67.41
66.165,67.314,67.382
67.16,67.206,67.395
67.941,67.204,67.431
66.776,67.271,67.37
66.542,67.237,67.614
67.951,67.175,67.686
67.384,67.249,67.678
68.518,67.265,67.727
68.3,67.386,67.769
68.803,67.475,67.811
67.804,67.604,67.868
68.24,67.627,67.957
67.582,67.679,67.828
68.472,67.666,67.757
66.182,67.739,67.678
66.701,67.589,67.644
66.435,67.505,67.654
68.137,67.403,67.639
66.767,67.469,67.563
67.67,67.404,67.591
66.201,67.433,67.666
69.2,67.315,67.638
66.371,67.498,67.713
66.949,67.394,67.782
66.641,67.347,67.672
66.952,67.283,67.722
67.15,67.244,67.548
68.076,67.242,67.687
65.774,67.332,67.896
68.693,67.182,67.842
68.155,67.321,67.737
67.081,67.4,67.73
66.574,67.367,67.668
67.717,67.296,67.756
66.991,67.332,67.652
67.081,67.292,67.49
66.978,67.275,67.545
68.804,67.249,67.567
67.213,67.401,67.654
67.924,67.386,67.717
67.097,67.436,67.68
68.616,67.407,67.732
69.03,67.526,67.819
68.065,67.666,67.769
68.598,67.703,67.76
68.638,67.783,67.651
67.018,67.865,67.677
68.689,67.787,67.739
68.74,67.872,67.744
65.883,67.959,67.848
68.587,67.756,67.739
66.988,67.831,67.666
67.932,67.757,67.814
69.038,67.77,67.747
68.286,67.883,67.6
67.347,67.914,67.468
67.816,67.852,67.304
67.081,67.846,67.275
67.381,67.764,67.084
67.151,67.734,67.222
67.929,67.681,67.275
67.978,67.707,67.339
67.843,67.727,67.231
66.453,67.745,67.383
69.168,67.63,67.541
68.55,67.776,67.537
67.875,67.845,67.464
67.666,67.849,67.493
67.104,67.832,67.51
65.373,67.761,67.485
67.925,67.533,67.455
66.667,67.563,67.325
68.173,67.476,67.283
66.261,67.548,67.397
67.877,67.431,67.501
66.451,67.474,67.505
68.366,67.372,67.411
65.761,67.468,67.435
67.659,67.309,67.494
66.767,67.341,67.468
69.109,67.289,67.504
65.558,67.46,67.465
66.32,67.286,67.584
67.979,67.201,67.712
68.442,67.278,67.763
67.067,67.383,67.654
66.256,67.356,67.702
67.946,67.258,67.825
65.833,67.322,67.785
69.224,67.181,67.785
67.432,67.37,67.675
68.755,67.372,67.577
67.862,67.5,67.502
65.299,67.529,67.394
68.303,67.308,67.2
65.858,67.408,67.305
67.709,67.256,67.189
65.628,67.305,67.317
66.251,67.144,67.264
66.754,67.058,67.215
68.048,67.027,67.161
66.861,67.13,67.272
66.751,67.112,67.413
67.85,67.087,67.574
67.412,67.154,67.444
69.387,67.175,67.362
68.676,67.384,67.335
66.764,67.509,67.367
68.665,67.439,67.389
67.62,67.558,67.442
67.498,67.567,67.499
67.499,67.558,67.439
68.258,67.548,67.365
67.116,67.619,67.423
67.141,67.57,67.413
66.783,67.523,67.285
67.457,67.451,67.237
67.562,67.448,67.165
67.435,67.466,67.312
66.783,67.466,67.365
67.242,67.403,67.411
66.377,67.393,67.498
67.249,67.301,67.59
67.621,67.299,67.648
68.814,67.322,67.471
67.971,67.464,67.476
67.518,67.515,67.533
67.456,67.516,67.534
68.181,67.511,67.561
66.546,67.575,67.565
67.105,67.481,67.639
68.873,67.444,67.617
66.373,67.578,67.574
68.437,67.47,67.703
66.396,67.562,67.701
66.335,67.448,67.64
66.844,67.349,67.771
67.102,67.299,67.724
66.904,67.286,67.832
68.506,67.248,67.78
67.253,67.371,67.843
67.246,67.362,67.886
67.809,67.349,67.837
68.081,67.395,67.871
69.986,67.459,67.841
67.369,67.689,67.649
68.19,67.663,67.733
67.133,67.712,67.711
68.244,67.656,67.696
69.056,67.715,67.777
68.749,67.85,67.941
68.002,67.935,67.956
70.126,67.941,67.954
68.835,68.144,67.87
69.398,68.212,67.95
67.619,68.325,67.989
67.703,68.258,68.016
68.079,68.201,67.947
67.894,68.185,67.882
68.797,68.153,67.815
67.109,68.211,67.773
68.949,68.103,67.729
68.561,68.18,67.683
68.941,68.216,67.701
66.089,68.281,67.652
67.852,68.073,67.689
67.546,68.049,67.642
67.058,68.005,67.733
68.076,67.916,67.774
67.203,67.933,67.822
67.152,67.86,67.774
68.53,67.795,67.83
66.715,67.863,67.794
68.114,67.754,67.809
67.872,67.783,67.709
68.736,67.786,67.598
69.065,67.874,67.57
66.826,67.993,67.703
68.929,67.884,67.767
67.492,67.98,67.703
68.41,67.933,67.701
65.92,67.97,67.548
69.653,67.767,67.401
67.562,67.949,67.458
66.986,67.911,67.458
66.973,67.821,67.423
68.618,67.746,67.545
68.6,67.833,67.642
68.384,67.901,67.558
66.993,67.945,67.528
66.652,67.856,67.586
67.354,67.748,67.713
69.18,67.705,67.618
67.53,67.839,67.486
67.048,67.811,67.532
66.486,67.738,67.524
67.552,67.621,67.57
66.938,67.612,67.531
66.783,67.538,67.327
67.931,67.472,67.436
67.93,67.519,67.502
66.661,67.556,67.455
66.942,67.47,67.442
68.071,67.419,67.422
67.521,67.484,67.488
66.823,67.483,67.377
68.843,67.412,67.201
68.626,67.546,67.172
68,67.649,67.173
66.029,67.682,67.165
66.667,67.524,67.148
67.687,67.446,67.215
67.177,67.477,67.384
66.469,67.447,67.348
68.763,67.358,67.434
65.839,67.492,67.429
66.263,67.331,67.341
68.396,67.236,67.461
67.96,67.354,67.618
68.081,67.406,67.487
67.879,67.468,67.449
66.465,67.508,67.459
68.503,67.41,67.482
67.615,67.507,67.336
68.748,67.514,67.263
66.883,67.631,67.26
68.116,67.558,67.231
67.277,67.61,67.196
66.316,67.575,67.135
67.939,67.456,67.143
68.141,67.504,67.187
67.585,67.566,67.226
67.921,67.563,67.126
68.261,67.592,67.017
65.837,67.66,67.105
66.521,67.489,67.164
66.919,67.395,67.104
68.018,67.345,67.012
67.202,67.413,67.08
66.496,67.392,67.052
66.941,67.304,66.984
67.609,67.266,66.908
67.198,67.3,66.917
67.422,67.286,66.831
66.458,67.3,66.838
67.172,67.226,66.953
67.733,67.215,66.822
68.032,67.268,66.889
64.955,67.343,66.921
66.807,67.113,66.842
66.578,67.084,66.819
67.823,67.029,66.671
65.941,67.105,66.659
66.687,66.994,66.635
66.519,66.965,66.602
66.132,66.921,66.554
66.685,66.845,66.502
66.347,66.833,66.543
66.051,66.786,66.487
66.941,66.716,66.456
66.311,66.741,66.503
67.069,66.7,66.464
66.375,66.732,66.359
66.128,66.693,66.235
67.449,66.644,66.287
66.523,66.719,66.23
66.548,66.702,66.219
65.406,66.69,66.242
66.658,66.569,66.239
65.986,66.58,66.255
66.77,66.53,66.333
66.224,66.561,66.47
66.982,66.531,66.471
66.941,66.577,66.493
66.579,66.612,66.462
66.14,66.611,66.475
67.104,66.568,66.479
66.793,66.621,66.474
67.398,66.649,66.676
67.173,66.722,66.684
68.041,66.769,66.737
66.408,66.893,66.782
65.219,66.845,66.717
67.603,66.694,66.75
67.209,66.788,66.886
67.274,66.83,66.898
65.537,66.872,66.865
66.286,66.743,66.785
64.339,66.699,66.739
66.409,66.476,66.719
66.033,66.477,66.843
66.602,66.439,66.874
67,66.457,66.884
